7.9	3.45025712573719	0.0940819831237674	0.00273977352697664	-0.0296049635290192
8	3.4507222879166	0.0908845859192781	-0.00257653058389604	-0.0390489654840429
8.1	3.45046184499502	0.0866783442943452	-0.0116193293255047	-0.0497661471182318
8.2	3.44881351531871	0.0811727032319158	-0.0236420787649832	-0.0615630755504876
8.3	3.44578539747133	0.0743826277723075	-0.0370590668964848	-0.0740415193480268
8.4	3.44140385824435	0.0663325903883601	-0.0508139969314205	-0.0868501324000582
8.5	3.43569731388172	0.0570482932990581	-0.0648284584508491	-0.0998856869912733
8.6	3.42857283269534	0.0464492409583176	-0.0791801335350193	-0.113181131845604
8.7	3.41994282155861	0.034447321071308	-0.0936914296139776	-0.126671390185316
8.8	3.40985075479119	0.0210662549889069	-0.108034678194243	-0.140242536769984
8.9	3.39834767901373	0.00633531132955317	-0.122008704118488	-0.153826792327055
9	3.38548868544726	-0.00971402416503926	-0.135608928614037	-0.167434469356298
9.1	3.37128926215424	-0.0271267547517338	-0.148833740306725	-0.181083609461619
9.2	3.35576883729276	-0.045953368888616	-0.161592206828063	-0.194706452130855
9.3	3.33899620062008	-0.0661586527732326	-0.17375021389763	-0.20821481912237
9.4	3.32104581378795	-0.087699622927899	-0.185245876318937	-0.221575842773237
9.5	3.30199601297304	-0.110528177606328	-0.196099249212613	-0.234808160467789
9.6	3.28189375886075	-0.134676687185704	-0.206306562367567	-0.247907919067321
9.7	3.26078893376142	-0.160181683949564	-0.215793668289443	-0.260774357350044
9.8	3.23877132789848	-0.186982878231327	-0.224459498521873	-0.273297241065099
9.9	3.21593532792659	-0.215008139149311	-0.23228107594588	-0.285443511900125
10	3.19237799290329	-0.244176883183121	-0.239310793263669	-0.297235887118896
10.1	3.16815706708313	-0.274511402563185	-0.245565547419081	-0.308658269862999
10.2	3.1433314584452	-0.306038607098883	-0.251260590673845	-0.323040926014531
10.3	3.11800525602806	-0.338658774430904	-0.260672722992497	-0.337723835091454
10.4	3.09228567970064	-0.372256387392692	-0.270084855311195	-0.352406744168381
10.5	3.06038561672563	-0.414502998747929	-0.279496987629807	-0.367089653245307
